0.001		-nan(ind)		-nan(ind)
0.002		-nan(ind)		-nan(ind)
0.003		-nan(ind)		-nan(ind)
0.004		-nan(ind)		-nan(ind)
1.094		0.130033		0
1.095		0.129836		0
1.096		0.129639		0
1.097		0.129442		0
1.098		0.129246		0
1.099		0.129051		0
1.1		0.128856		0
1.101		0.128661		0
1.102		0.128467		0
1.103		0.128273		0
1.104		0.12808		0
1.105		0.127886		0
1.106		0.127694		0
1.107		0.127502		0
1.108		0.12731		0
1.109		0.127118		0
1.11		0.126927		0
1.111		0.126737		0
1.112		0.126546		0
1.113		0.126357		0
1.114		0.126167		0
1.115		0.125978		0
1.116		0.125789		0
1.117		0.125601		0
1.118		0.125413		0
1.119		0.125226		0
1.12		0.125039		0
1.121		0.124852		0
1.122		0.124666		0
1.123		0.12448		0
1.124		0.124294		0
1.125		0.124109		0
1.126		0.123924		0
1.127		0.12374		0
1.128		0.123556		0
1.129		0.123373		0
1.13		0.123189		0
1.131		0.123006		0
1.132		0.122824		0
1.133		0.122642		0
1.134		0.12246		0
1.135		0.122279		0
1.136		0.122098		0
1.137		0.121917		0
1.138		0.121737		0
1.139		0.121557		0
1.14		0.121378		0
1.141		0.121199		0
1.142		0.12102		0
1.143		0.120842		0
1.144		0.120664		0
1.145		0.120486		0
1.146		0.120309		0
1.147		0.120132		0
1.148		0.119956		0
1.149		0.11978		0
1.15		0.119604		0
1.151		0.119428		0
1.152		0.119253		0
1.153		0.119079		0
1.154		0.118904		0
1.155		0.11873		0
1.156		0.118557		0
1.157		0.118383		0
1.158		0.118211		0
1.159		0.118038		0
1.16		0.117866		0
1.161		0.117694		0
1.162		0.117522		0
1.163		0.117351		0
1.164		0.117181		0
1.165		0.11701		0
1.166		0.11684		0
1.167		0.11667		0
1.168		0.116501		0
1.169		0.116332		0
1.17		0.116163		0
1.171		0.115995		0
1.172		0.115827		0
1.173		0.115659		0
1.174		0.115492		0
1.175		0.115325		0
1.176		0.115158		0
1.177		0.114992		0
1.178		0.114826		0
1.179		0.11466		0
1.18		0.114495		0
1.181		0.11433		0
1.182		0.114165		0
1.183		0.114001		0
1.184		0.113837		0
1.185		0.113674		0
1.186		0.11351		0
1.187		0.113347		0
1.188		0.113185		0
1.189		0.113022		0
1.19		0.11286		0
1.191		0.112699		0
1.192		0.112537		0
1.193		0.112376		0
1.194		0.112216		0
1.195		0.112055		0
1.196		0.111895		0
1.197		0.111736		0
1.198		0.111576		0
1.199		0.111417		0
1.2		0.111259		0
1.201		0.1111		0
1.202		0.110942		0
1.203		0.110784		0
1.204		0.110627		0
1.205		0.11047		0
1.206		0.110313		0
1.207		0.110156		0
1.208		0.11		0
1.209		0.109844		0
1.21		0.109689		0
1.211		0.109533		0
1.212		0.109378		0
1.213		0.109224		0
1.214		0.109069		0
1.215		0.108915		0
1.216		0.108762		0
1.217		0.108608		0
1.218		0.108455		0
1.219		0.108302		0
1.22		0.10815		0
1.221		0.107998		0
1.222		0.107846		0
1.223		0.107694		0
1.224		0.107543		0
1.225		0.107392		0
1.226		0.107241		0
1.227		0.107091		0
1.228		0.106941		0
1.229		0.106791		0
1.23		0.106642		0
1.231		0.106492		0
1.232		0.106344		0
1.233		0.106195		0
1.234		0.106047		0
1.235		0.105899		0
1.236		0.105751		0
